trend_id,site,category_id,category_name,date,search_index,sales_index,competition_index,average_price,growth_rate,is_mock_data
TREND0002462,Indonesia,CAT002,Home & Living,2026-05-02,77.18,80.82,84.43,840675.20,-0.036853,true
TREND0002463,Indonesia,CAT002,Home & Living,2026-05-03,79.20,82.50,84.85,842333.67,0.026185,true
TREND0002464,Indonesia,CAT002,Home & Living,2026-05-04,79.98,82.98,85.25,843958.83,0.009774,true
TREND0002465,Indonesia,CAT002,Home & Living,2026-05-05,83.39,86.18,85.62,845534.44,0.042691,true
TREND0002466,Indonesia,CAT002,Home & Living,2026-05-06,84.36,87.01,85.97,847044.76,0.011674,true
TREND0002467,Indonesia,CAT002,Home & Living,2026-05-07,85.81,88.43,86.27,848474.70,0.017176,true
TREND0002468,Indonesia,CAT002,Home & Living,2026-05-08,82.74,85.43,86.52,849809.97,-0.035742,true
TREND0002469,Indonesia,CAT002,Home & Living,2026-05-09,83.40,86.26,86.73,851037.24,0.007914,true
TREND0002470,Indonesia,CAT002,Home & Living,2026-05-10,83.05,86.20,86.88,852144.23,-0.004170,true
TREND0002471,Indonesia,CAT002,Home & Living,2026-05-11,81.67,85.19,86.97,853119.88,-0.016652,true
TREND0002472,Indonesia,CAT002,Home & Living,2026-05-12,84.81,88.79,87.00,853954.46,0.038500,true
TREND0002473,Indonesia,CAT002,Home & Living,2026-05-13,84.33,88.82,86.97,854639.62,-0.005685,true
TREND0002474,Indonesia,CAT002,Home & Living,2026-05-14,81.75,86.80,86.88,855168.51,-0.030578,true
TREND0002475,Indonesia,CAT002,Home & Living,2026-05-15,79.61,85.22,86.73,855535.85,-0.026187,true
TREND0002476,Indonesia,CAT002,Home & Living,2026-05-16,76.45,82.59,86.52,855737.97,-0.039759,true
TREND0002477,Indonesia,CAT002,Home & Living,2026-05-17,77.01,83.65,86.27,855772.85,0.007435,true
TREND0002478,Indonesia,CAT002,Home & Living,2026-05-18,75.32,82.37,85.96,855640.14,-0.021944,true
TREND0002479,Indonesia,CAT002,Home & Living,2026-05-19,74.52,81.88,85.62,855341.16,-0.010651,true
TREND0002480,Indonesia,CAT002,Home & Living,2026-05-20,73.41,80.95,85.24,854878.92,-0.014935,true
TREND0002481,Indonesia,CAT002,Home & Living,2026-05-21,72.24,79.83,84.84,854258.01,-0.015921,true
TREND0002482,Indonesia,CAT002,Home & Living,2026-05-22,75.09,82.57,84.42,853484.65,0.039491,true
TREND0002483,Indonesia,CAT002,Home & Living,2026-05-23,73.17,80.37,84.00,852566.57,-0.025591,true
TREND0002484,Indonesia,CAT002,Home & Living,2026-05-24,72.65,79.43,83.57,851512.93,-0.007093,true
TREND0002485,Indonesia,CAT002,Home & Living,2026-05-25,71.65,77.84,83.15,850334.27,-0.013848,true
TREND0002486,Indonesia,CAT002,Home & Living,2026-05-26,72.99,78.47,82.75,849042.36,0.018816,true
TREND0002487,Indonesia,CAT002,Home & Living,2026-05-27,73.33,77.98,82.37,847650.11,0.004568,true
TREND0002488,Indonesia,CAT002,Home & Living,2026-05-28,71.32,75.07,82.03,846171.43,-0.027372,true
TREND0002489,Indonesia,CAT002,Home & Living,2026-05-29,72.11,74.90,81.73,844621.10,0.011033,true
TREND0002490,Indonesia,CAT002,Home & Living,2026-05-30,75.12,76.94,81.47,843014.60,0.041785,true
TREND0002491,Indonesia,CAT002,Home & Living,2026-05-31,76.93,77.81,81.27,841367.99,0.024066,true
TREND0002492,Indonesia,CAT002,Home & Living,2026-06-01,79.17,79.18,81.12,839697.72,0.029172,true
TREND0002493,Indonesia,CAT002,Home & Living,2026-06-02,80.98,80.21,81.03,838020.48,0.022835,true
TREND0002494,Indonesia,CAT002,Home & Living,2026-06-03,78.76,77.36,81.00,836353.03,-0.027465,true
TREND0002495,Indonesia,CAT002,Home & Living,2026-06-04,81.41,79.56,81.03,834712.02,0.033712,true
TREND0002496,Indonesia,CAT002,Home & Living,2026-06-05,84.35,82.24,81.12,833113.86,0.036152,true
TREND0002497,Indonesia,CAT002,Home & Living,2026-06-06,80.77,78.61,81.27,831574.51,-0.042543,true
TREND0002498,Indonesia,CAT002,Home & Living,2026-06-07,84.50,82.53,81.48,830109.35,0.046267,true
TREND0002499,Indonesia,CAT002,Home & Living,2026-06-08,81.83,80.28,81.74,828733.02,-0.031573,true
TREND0002500,Indonesia,CAT002,Home & Living,2026-06-09,84.21,83.29,82.04,827459.28,0.029002,true
TREND0002501,Indonesia,CAT002,Home & Living,2026-06-10,81.68,81.61,82.38,826300.85,-0.030056,true
TREND0002502,Indonesia,CAT002,Home & Living,2026-06-11,83.15,84.12,82.76,825269.31,0.018037,true
TREND0002503,Indonesia,CAT002,Home & Living,2026-06-12,81.02,83.17,83.16,824374.96,-0.025676,true
TREND0002504,Indonesia,CAT002,Home & Living,2026-06-13,81.99,85.45,83.58,823626.74,0.012085,true
TREND0002505,Indonesia,CAT002,Home & Living,2026-06-14,81.57,86.40,84.01,823032.12,-0.005190,true
TREND0002506,Indonesia,CAT002,Home & Living,2026-06-15,78.89,85.11,84.43,822597.04,-0.032822,true
TREND0002507,Indonesia,CAT002,Home & Living,2026-06-16,79.93,87.51,84.85,822325.86,0.013203,true
TREND0002508,Indonesia,CAT002,Home & Living,2026-06-17,79.62,88.47,85.25,822221.29,-0.003973,true
TREND0002509,Indonesia,CAT002,Home & Living,2026-06-18,78.22,88.21,85.63,822284.36,-0.017569,true
TREND0002510,Indonesia,CAT002,Home & Living,2026-06-19,77.74,88.70,85.97,822514.45,-0.006051,true
TREND0002511,Indonesia,CAT002,Home & Living,2026-06-20,72.57,84.27,86.27,822909.25,-0.066572,true
TREND0002512,Indonesia,CAT002,Home & Living,2026-06-21,74.33,86.52,86.53,823464.83,0.024220,true
TREND0002513,Indonesia,CAT002,Home & Living,2026-06-22,72.46,84.86,86.73,824175.63,-0.025129,true
TREND0002514,Indonesia,CAT002,Home & Living,2026-06-23,71.88,84.21,86.88,825034.55,-0.007909,true
TREND0002515,Indonesia,CAT002,Home & Living,2026-06-24,72.93,84.88,86.97,826033.01,0.014571,true
TREND0002516,Indonesia,CAT002,Home & Living,2026-06-25,73.69,84.97,87.00,827161.03,0.010415,true
TREND0002517,Indonesia,CAT002,Home & Living,2026-06-26,69.77,80.10,86.97,828407.35,-0.053176,true
TREND0002518,Indonesia,CAT002,Home & Living,2026-06-27,72.96,82.10,86.88,829759.50,0.045676,true
TREND0002519,Indonesia,CAT002,Home & Living,2026-06-28,71.26,79.00,86.72,831203.98,-0.023240,true
TREND0002520,Indonesia,CAT002,Home & Living,2026-06-29,74.96,81.13,86.52,832726.35,0.051857,true
TREND0002521,Indonesia,CAT003,Beauty & Personal Care,2026-05-01,88.03,82.03,56.02,679000.00,0.000000,true
TREND0002522,Indonesia,CAT003,Beauty & Personal Care,2026-05-02,87.62,81.69,56.06,678321.00,-0.004704,true
TREND0002523,Indonesia,CAT003,Beauty & Personal Care,2026-05-03,83.40,77.54,54.21,677642.00,-0.048155,true
TREND0002524,Indonesia,CAT003,Beauty & Personal Care,2026-05-04,83.21,77.42,54.37,676963.00,-0.002282,true
TREND0002525,Indonesia,CAT003,Beauty & Personal Care,2026-05-05,84.88,79.16,55.46,676284.00,0.020136,true
TREND0002526,Indonesia,CAT003,Beauty & Personal Care,2026-05-06,83.13,77.48,54.84,675605.00,-0.020699,true
TREND0002527,Indonesia,CAT003,Beauty & Personal Care,2026-05-07,82.85,77.27,54.95,674926.00,-0.003368,true
TREND0002528,Indonesia,CAT003,Beauty & Personal Care,2026-05-08,82.27,76.76,54.92,674247.00,-0.006978,true
TREND0002529,Indonesia,CAT003,Beauty & Personal Care,2026-05-09,77.73,72.29,52.90,673568.00,-0.055199,true
TREND0002530,Indonesia,CAT003,Beauty & Personal Care,2026-05-10,80.49,75.12,54.54,672889.00,0.035524,true
TREND0002531,Indonesia,CAT003,Beauty & Personal Care,2026-05-11,79.92,74.62,54.51,672210.00,-0.007139,true
TREND0002532,Indonesia,CAT003,Beauty & Personal Care,2026-05-12,80.10,74.87,54.86,671531.00,0.002348,true
TREND0002533,Indonesia,CAT003,Beauty & Personal Care,2026-05-13,74.82,69.66,52.47,670852.00,-0.065964,true
TREND0002534,Indonesia,CAT003,Beauty & Personal Care,2026-05-14,75.54,70.45,53.08,670173.00,0.009623,true
TREND0002535,Indonesia,CAT003,Beauty & Personal Care,2026-05-15,73.70,68.68,52.42,669494.00,-0.024343,true
TREND0002536,Indonesia,CAT003,Beauty & Personal Care,2026-05-16,72.85,67.90,52.25,668815.00,-0.011511,true
TREND0002537,Indonesia,CAT003,Beauty & Personal Care,2026-05-17,75.17,70.29,53.66,668136.00,0.031795,true
TREND0002538,Indonesia,CAT003,Beauty & Personal Care,2026-05-18,73.52,68.71,53.09,667457.00,-0.021955,true
TREND0002539,Indonesia,CAT003,Beauty & Personal Care,2026-05-19,70.57,65.83,51.87,666778.00,-0.040101,true
TREND0002540,Indonesia,CAT003,Beauty & Personal Care,2026-05-20,70.60,65.93,52.15,666099.00,0.000440,true
TREND0002541,Indonesia,CAT003,Beauty & Personal Care,2026-05-21,71.45,66.85,52.82,665420.00,0.012019,true
TREND0002542,Indonesia,CAT003,Beauty & Personal Care,2026-05-22,67.78,63.25,51.24,664741.00,-0.051385,true
TREND0002543,Indonesia,CAT003,Beauty & Personal Care,2026-05-23,67.48,63.02,51.35,664062.00,-0.004461,true
TREND0002544,Indonesia,CAT003,Beauty & Personal Care,2026-05-24,70.39,66.00,53.06,663383.00,0.043235,true
TREND0002545,Indonesia,CAT003,Beauty & Personal Care,2026-05-25,67.77,63.45,52.00,662704.00,-0.037307,true
TREND0002546,Indonesia,CAT003,Beauty & Personal Care,2026-05-26,67.20,62.95,51.97,662025.00,-0.008412,true
TREND0002547,Indonesia,CAT003,Beauty & Personal Care,2026-05-27,66.02,61.84,51.64,661346.00,-0.017580,true
TREND0002548,Indonesia,CAT003,Beauty & Personal Care,2026-05-28,63.65,59.54,50.71,660667.00,-0.035847,true
TREND0002549,Indonesia,CAT003,Beauty & Personal Care,2026-05-29,65.64,61.60,51.96,659988.00,0.031224,true
TREND0002550,Indonesia,CAT003,Beauty & Personal Care,2026-05-30,62.53,58.56,50.66,659309.00,-0.047284,true
TREND0002551,Indonesia,CAT003,Beauty & Personal Care,2026-05-31,62.24,58.34,50.77,658630.00,-0.004712,true
TREND0002552,Indonesia,CAT003,Beauty & Personal Care,2026-06-01,65.09,61.26,52.45,657951.00,0.045790,true
TREND0002553,Indonesia,CAT003,Beauty & Personal Care,2026-06-02,63.08,59.32,51.70,657272.00,-0.030880,true
TREND0002554,Indonesia,CAT003,Beauty & Personal Care,2026-06-03,60.81,57.12,50.82,656593.00,-0.035891,true
TREND0002555,Indonesia,CAT003,Beauty & Personal Care,2026-06-04,60.04,56.42,50.69,655914.00,-0.012778,true
TREND0002556,Indonesia,CAT003,Beauty & Personal Care,2026-06-05,62.09,58.54,51.97,655235.00,0.034254,true
TREND0002557,Indonesia,CAT003,Beauty & Personal Care,2026-06-06,57.72,54.24,50.04,654556.00,-0.070427,true
TREND0002558,Indonesia,CAT003,Beauty & Personal Care,2026-06-07,60.09,56.68,51.48,653877.00,0.041085,true
TREND0002559,Indonesia,CAT003,Beauty & Personal Care,2026-06-08,55.89,52.55,49.63,653198.00,-0.069936,true
TREND0002560,Indonesia,CAT003,Beauty & Personal Care,2026-06-09,54.71,51.44,49.30,652519.00,-0.021049,true
TREND0002561,Indonesia,CAT003,Beauty & Personal Care,2026-06-10,58.39,55.19,51.40,651840.00,0.067256,true
TREND0002562,Indonesia,CAT003,Beauty & Personal Care,2026-06-11,55.60,52.47,50.26,651161.00,-0.047764,true
TREND0002563,Indonesia,CAT003,Beauty & Personal Care,2026-06-12,55.52,52.46,50.47,650482.00,-0.001526,true
TREND0002564,Indonesia,CAT003,Beauty & Personal Care,2026-06-13,52.71,49.72,49.32,649803.00,-0.050576,true
TREND0002565,Indonesia,CAT003,Beauty & Personal Care,2026-06-14,52.32,49.40,49.38,649124.00,-0.007339,true
TREND0002566,Indonesia,CAT003,Beauty & Personal Care,2026-06-15,49.79,46.94,48.37,648445.00,-0.048443,true
TREND0002567,Indonesia,CAT003,Beauty & Personal Care,2026-06-16,49.52,46.74,48.49,647766.00,-0.005494,true
TREND0002568,Indonesia,CAT003,Beauty & Personal Care,2026-06-17,49.77,47.06,48.87,647087.00,0.005160,true
TREND0002569,Indonesia,CAT003,Beauty & Personal Care,2026-06-18,50.50,47.86,49.49,646408.00,0.014726,true
TREND0002570,Indonesia,CAT003,Beauty & Personal Care,2026-06-19,46.79,44.22,47.89,645729.00,-0.073641,true
TREND0002571,Indonesia,CAT003,Beauty & Personal Care,2026-06-20,48.09,45.59,48.79,645050.00,0.027889,true
TREND0002572,Indonesia,CAT003,Beauty & Personal Care,2026-06-21,48.31,45.88,49.16,644371.00,0.004489,true
TREND0002573,Indonesia,CAT003,Beauty & Personal Care,2026-06-22,49.06,46.70,49.79,643692.00,0.015604,true
TREND0002574,Indonesia,CAT003,Beauty & Personal Care,2026-06-23,46.52,44.23,48.78,643013.00,-0.051664,true
TREND0002575,Indonesia,CAT003,Beauty & Personal Care,2026-06-24,46.73,44.51,49.14,642334.00,0.004474,true
TREND0002576,Indonesia,CAT003,Beauty & Personal Care,2026-06-25,44.47,42.32,48.26,641655.00,-0.048319,true
TREND0002577,Indonesia,CAT003,Beauty & Personal Care,2026-06-26,41.86,39.78,47.21,640976.00,-0.058809,true
TREND0002578,Indonesia,CAT003,Beauty & Personal Care,2026-06-27,41.60,39.59,47.33,640297.00,-0.006216,true
TREND0002579,Indonesia,CAT003,Beauty & Personal Care,2026-06-28,43.63,41.69,48.60,639618.00,0.048704,true
TREND0002580,Indonesia,CAT003,Beauty & Personal Care,2026-06-29,44.22,42.35,49.15,638939.00,0.013571,true
TREND0002581,Indonesia,CAT004,Fashion Accessories,2026-05-01,58.61,47.87,48.00,674000.00,0.000000,true
TREND0002582,Indonesia,CAT004,Fashion Accessories,2026-05-02,63.23,51.85,48.89,676941.08,0.078764,true
TREND0002583,Indonesia,CAT004,Fashion Accessories,2026-05-03,64.69,53.09,49.76,679836.26,0.023087,true
TREND0002584,Indonesia,CAT004,Fashion Accessories,2026-05-04,67.92,56.52,50.62,682640.37,0.049956,true
TREND0002585,Indonesia,CAT004,Fashion Accessories,2026-05-05,71.95,61.16,51.44,685309.65,0.059329,true
TREND0002586,Indonesia,CAT004,Fashion Accessories,2026-05-06,77.01,67.22,52.22,687802.44,0.070377,true
TREND0002587,Indonesia,CAT004,Fashion Accessories,2026-05-07,79.58,71.12,52.95,690079.86,0.033364,true
TREND0002588,Indonesia,CAT004,Fashion Accessories,2026-05-08,79.73,72.87,53.61,692106.35,0.001874,true
TREND0002589,Indonesia,CAT004,Fashion Accessories,2026-05-09,76.19,71.11,54.21,693850.30,-0.044427,true
TREND0002590,Indonesia,CAT004,Fashion Accessories,2026-05-10,76.43,73.24,54.73,695284.49,0.003183,true
TREND0002591,Indonesia,CAT004,Fashion Accessories,2026-05-11,74.43,73.14,55.17,696386.55,-0.026244,true
TREND0002592,Indonesia,CAT004,Fashion Accessories,2026-05-12,71.11,71.63,55.52,697139.27,-0.044624,true
TREND0002593,Indonesia,CAT004,Fashion Accessories,2026-05-13,68.61,70.78,55.78,697530.91,-0.035053,true
TREND0002594,Indonesia,CAT004,Fashion Accessories,2026-05-14,61.04,64.60,55.94,697555.35,-0.110311,true
TREND0002595,Indonesia,CAT004,Fashion Accessories,2026-05-15,59.01,63.63,56.00,697212.23,-0.033377,true
TREND0002596,Indonesia,CAT004,Fashion Accessories,2026-05-16,53.30,58.61,55.96,696506.88,-0.096765,true
TREND0002597,Indonesia,CAT004,Fashion Accessories,2026-05-17,51.55,57.15,55.83,695450.33,-0.032720,true
TREND0002598,Indonesia,CAT004,Fashion Accessories,2026-05-18,48.45,53.90,55.60,694059.04,-0.060179,true
TREND0002599,Indonesia,CAT004,Fashion Accessories,2026-05-19,44.89,49.78,55.27,692354.75,-0.073529,true
TREND0002600,Indonesia,CAT004,Fashion Accessories,2026-05-20,39.18,43.13,54.86,690364.03,-0.127192,true
TREND0002601,Indonesia,CAT004,Fashion Accessories,2026-05-21,40.92,43.58,54.36,688117.96,0.044442,true
TREND0002602,Indonesia,CAT004,Fashion Accessories,2026-05-22,39.07,40.17,53.78,685651.58,-0.045149,true
TREND0002603,Indonesia,CAT004,Fashion Accessories,2026-05-23,38.74,38.07,53.14,683003.38,-0.008623,true
TREND0002604,Indonesia,CAT004,Fashion Accessories,2026-05-24,41.39,38.84,52.42,680214.69,0.068608,true
TREND0002605,Indonesia,CAT004,Fashion Accessories,2026-05-25,39.97,35.52,51.66,677329.02,-0.034410,true
TREND0002606,Indonesia,CAT004,Fashion Accessories,2026-05-26,46.30,40.01,50.85,674391.40,0.158288,true
TREND0002607,Indonesia,CAT004,Fashion Accessories,2026-05-27,47.50,39.54,50.00,671447.68,0.026004,true
TREND0002608,Indonesia,CAT004,Fashion Accessories,2026-05-28,52.58,43.20,49.13,668543.78,0.107060,true
TREND0002609,Indonesia,CAT004,Fashion Accessories,2026-05-29,58.56,48.06,48.24,665725.02,0.113559,true
TREND0002610,Indonesia,CAT004,Fashion Accessories,2026-05-30,60.10,48.86,47.36,663035.40,0.026338,true
TREND0002611,Indonesia,CAT004,Fashion Accessories,2026-05-31,66.40,54.82,46.48,660516.87,0.104782,true
TREND0002612,Indonesia,CAT004,Fashion Accessories,2026-06-01,69.87,58.38,45.61,658208.74,0.052396,true
TREND0002613,Indonesia,CAT004,Fashion Accessories,2026-06-02,72.32,61.33,44.78,656147.03,0.035028,true
TREND0002614,Indonesia,CAT004,Fashion Accessories,2026-06-03,77.22,67.12,43.99,654363.91,0.067688,true
TREND0002615,Indonesia,CAT004,Fashion Accessories,2026-06-04,79.61,70.75,43.25,652887.20,0.031027,true
TREND0002616,Indonesia,CAT004,Fashion Accessories,2026-06-05,76.78,69.45,42.56,651739.95,-0.035601,true
TREND0002617,Indonesia,CAT004,Fashion Accessories,2026-06-06,78.47,72.89,41.95,650940.06,0.022052,true
TREND0002618,Indonesia,CAT004,Fashion Accessories,2026-06-07,74.70,70.99,41.40,650500.02,-0.048064,true
TREND0002619,Indonesia,CAT004,Fashion Accessories,2026-06-08,72.66,70.86,40.94,650426.68,-0.027272,true
TREND0002620,Indonesia,CAT004,Fashion Accessories,2026-06-09,71.99,72.03,40.57,650721.20,-0.009322,true
TREND0002621,Indonesia,CAT004,Fashion Accessories,2026-06-10,67.35,69.09,40.29,651378.98,-0.064330,true
TREND0002622,Indonesia,CAT004,Fashion Accessories,2026-06-11,62.08,65.28,40.10,652389.75,-0.078319,true
TREND0002623,Indonesia,CAT004,Fashion Accessories,2026-06-12,62.00,66.36,40.01,653737.74,-0.001319,true
TREND0002624,Indonesia,CAT004,Fashion Accessories,2026-06-13,56.36,61.53,40.02,655401.91,-0.090855,true
TREND0002625,Indonesia,CAT004,Fashion Accessories,2026-06-14,49.93,55.49,40.12,657356.30,-0.114179,true
TREND0002626,Indonesia,CAT004,Fashion Accessories,2026-06-15,47.44,52.97,40.33,659570.42,-0.049932,true
TREND0002627,Indonesia,CAT004,Fashion Accessories,2026-06-16,43.58,48.67,40.63,662009.70,-0.081244,true
TREND0002628,Indonesia,CAT004,Fashion Accessories,2026-06-17,38.61,42.86,41.02,664636.08,-0.113986,true
TREND0002629,Indonesia,CAT004,Fashion Accessories,2026-06-18,37.80,40.85,41.49,667408.59,-0.021023,true
TREND0002630,Indonesia,CAT004,Fashion Accessories,2026-06-19,39.41,40.97,42.05,670283.95,0.042621,true
TREND0002631,Indonesia,CAT004,Fashion Accessories,2026-06-20,37.60,37.43,42.68,673217.30,-0.046116,true
TREND0002632,Indonesia,CAT004,Fashion Accessories,2026-06-21,41.28,39.26,43.37,676162.87,0.098097,true
TREND0002633,Indonesia,CAT004,Fashion Accessories,2026-06-22,40.90,36.97,44.13,679074.68,-0.009231,true
TREND0002634,Indonesia,CAT004,Fashion Accessories,2026-06-23,42.23,36.44,44.93,681907.31,0.032530,true
TREND0002635,Indonesia,CAT004,Fashion Accessories,2026-06-24,45.30,37.79,45.76,684616.54,0.072709,true
TREND0002636,Indonesia,CAT004,Fashion Accessories,2026-06-25,53.36,44.34,46.63,687160.11,0.177854,true
TREND0002637,Indonesia,CAT004,Fashion Accessories,2026-06-26,56.73,46.51,47.51,689498.31,0.063149,true
TREND0002638,Indonesia,CAT004,Fashion Accessories,2026-06-27,61.17,50.09,48.40,691594.68,0.078198,true
TREND0002639,Indonesia,CAT004,Fashion Accessories,2026-06-28,64.85,53.32,49.28,693416.48,0.060184,true
TREND0002640,Indonesia,CAT004,Fashion Accessories,2026-06-29,69.33,57.76,50.15,694935.29,0.069033,true
TREND0002641,Indonesia,CAT005,Sports & Outdoors,2026-05-01,68.72,72.72,61.36,791000.00,0.000000,true
TREND0002642,Indonesia,CAT005,Sports & Outdoors,2026-05-02,66.48,70.18,60.54,794164.00,-0.032608,true
TREND0002643,Indonesia,CAT005,Sports & Outdoors,2026-05-03,67.10,70.50,61.14,797328.00,0.009292,true
TREND0002644,Indonesia,CAT005,Sports & Outdoors,2026-05-04,66.04,69.14,60.90,800492.00,-0.015846,true
TREND0002645,Indonesia,CAT005,Sports & Outdoors,2026-05-05,64.54,67.34,60.45,803656.00,-0.022593,true
TREND0002646,Indonesia,CAT005,Sports & Outdoors,2026-05-06,67.32,69.82,62.13,806820.00,0.042995,true
TREND0002647,Indonesia,CAT005,Sports & Outdoors,2026-05-07,64.66,66.86,61.10,809984.00,-0.039421,true
TREND0002648,Indonesia,CAT005,Sports & Outdoors,2026-05-08,66.79,68.69,62.46,813148.00,0.032924,true
TREND0002649,Indonesia,CAT005,Sports & Outdoors,2026-05-09,62.81,64.41,60.77,816312.00,-0.059626,true
TREND0002650,Indonesia,CAT005,Sports & Outdoors,2026-05-10,64.26,65.56,61.78,819476.00,0.023051,true
TREND0002651,Indonesia,CAT005,Sports & Outdoors,2026-05-11,62.56,63.56,61.23,822640.00,-0.026397,true
TREND0002652,Indonesia,CAT005,Sports & Outdoors,2026-05-12,62.37,63.07,61.43,825804.00,-0.003016,true
TREND0002653,Indonesia,CAT005,Sports & Outdoors,2026-05-13,63.80,64.20,62.44,828968.00,0.022841,true
TREND0002654,Indonesia,CAT005,Sports & Outdoors,2026-05-14,64.57,64.67,63.12,832132.00,0.012135,true
TREND0002655,Indonesia,CAT005,Sports & Outdoors,2026-05-15,63.33,63.13,62.79,835296.00,-0.019308,true
TREND0002656,Indonesia,CAT005,Sports & Outdoors,2026-05-16,63.59,63.09,63.22,838460.00,0.004190,true
TREND0002657,Indonesia,CAT005,Sports & Outdoors,2026-05-17,60.59,59.79,62.01,841624.00,-0.047200,true
TREND0002658,Indonesia,CAT005,Sports & Outdoors,2026-05-18,63.75,62.65,63.89,844788.00,0.052176,true
TREND0002659,Indonesia,CAT005,Sports & Outdoors,2026-05-19,59.77,58.37,62.20,847952.00,-0.062424,true
TREND0002660,Indonesia,CAT005,Sports & Outdoors,2026-05-20,60.78,59.08,63.00,851116.00,0.016880,true
TREND0002661,Indonesia,CAT005,Sports & Outdoors,2026-05-21,60.37,58.37,63.09,854280.00,-0.006720,true
TREND0002662,Indonesia,CAT005,Sports & Outdoors,2026-05-22,61.68,59.38,64.03,857444.00,0.021612,true
TREND0002663,Indonesia,CAT005,Sports & Outdoors,2026-05-23,59.22,56.62,63.10,860608.00,-0.039838,true
TREND0002664,Indonesia,CAT005,Sports & Outdoors,2026-05-24,58.34,55.44,62.96,863772.00,-0.014813,true
TREND0002665,Indonesia,CAT005,Sports & Outdoors,2026-05-25,58.73,55.53,63.44,866936.00,0.006579,true
TREND0002666,Indonesia,CAT005,Sports & Outdoors,2026-05-26,61.51,58.01,65.13,870100.00,0.047448,true
TREND0002667,Indonesia,CAT005,Sports & Outdoors,2026-05-27,60.06,56.26,64.70,873264.00,-0.023692,true
TREND0002668,Indonesia,CAT005,Sports & Outdoors,2026-05-28,60.65,56.55,65.29,876428.00,0.009925,true
TREND0002669,Indonesia,CAT005,Sports & Outdoors,2026-05-29,58.82,54.42,64.67,879592.00,-0.030187,true
