track_id,tracking_number,status,location,description,event_time,is_mock_data
TRACK0001662,TRK000000446,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-22T00:50:00+08:00,true
TRACK0001663,TRK000000446,customs_clearance,Jakarta Customs,Customs processing completed,2026-05-22T16:50:00+08:00,true
TRACK0001664,TRK000000446,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-05-23T20:50:00+08:00,true
TRACK0001665,TRK000000447,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-07T06:35:00+08:00,true
TRACK0001666,TRK000000447,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-08T05:35:00+08:00,true
TRACK0001667,TRK000000447,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-08T11:35:00+08:00,true
TRACK0001668,TRK000000448,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-10T14:12:00+08:00,true
TRACK0001669,TRK000000448,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-11T05:12:00+08:00,true
TRACK0001670,TRK000000448,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-12T05:12:00+08:00,true
TRACK0001671,TRK000000448,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-05-12T18:12:00+08:00,true
TRACK0001672,TRK000000448,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-05-13T18:12:00+08:00,true
TRACK0001673,TRK000000448,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-05-14T20:12:00+08:00,true
TRACK0001674,TRK000000449,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-14T19:25:00+08:00,true
TRACK0001675,TRK000000449,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-15T23:25:00+08:00,true
TRACK0001676,TRK000000449,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-16T18:25:00+08:00,true
TRACK0001677,TRK000000449,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-02-17T20:25:00+08:00,true
TRACK0001678,TRK000000449,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-02-18T21:25:00+08:00,true
TRACK0001679,TRK000000450,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-20T13:01:00+08:00,true
TRACK0001680,TRK000000450,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-05-20T21:01:00+08:00,true
TRACK0001681,TRK000000450,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-05-21T09:01:00+08:00,true
TRACK0001682,TRK000000451,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-10T01:08:00+08:00,true
TRACK0001683,TRK000000451,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-02-10T17:08:00+08:00,true
TRACK0001684,TRK000000451,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-02-11T17:08:00+08:00,true
TRACK0001685,TRK000000453,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-06T19:10:00+08:00,true
TRACK0001686,TRK000000453,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-07T12:10:00+08:00,true
TRACK0001687,TRK000000453,delivered,Manila,Parcel delivered to the simulated buyer,2026-03-08T02:10:00+08:00,true
TRACK0001688,TRK000000454,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-05-09T17:07:00+08:00,true
TRACK0001689,TRK000000454,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-05-10T07:07:00+08:00,true
TRACK0001690,TRK000000456,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-26T20:17:00+08:00,true
TRACK0001691,TRK000000456,delivered,Singapore,Parcel delivered to the simulated buyer,2026-01-27T10:17:00+08:00,true
TRACK0001692,TRK000000458,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-23T23:16:00+08:00,true
TRACK0001693,TRK000000458,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-25T03:16:00+08:00,true
TRACK0001694,TRK000000458,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-25T20:16:00+08:00,true
TRACK0001695,TRK000000458,customs_clearance,Manila Customs,Customs processing completed,2026-01-26T10:16:00+08:00,true
TRACK0001696,TRK000000458,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-01-26T16:16:00+08:00,true
TRACK0001697,TRK000000458,delivered,Manila,Parcel delivered to the simulated buyer,2026-01-27T19:16:00+08:00,true
TRACK0001698,TRK000000459,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-30T02:01:00+08:00,true
TRACK0001699,TRK000000459,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-31T00:01:00+08:00,true
TRACK0001700,TRK000000459,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-05-31T14:01:00+08:00,true
TRACK0001701,TRK000000459,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-05-31T20:01:00+08:00,true
TRACK0001702,TRK000000459,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-06-01T10:01:00+08:00,true
TRACK0001703,TRK000000462,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-04-27T01:24:00+08:00,true
TRACK0001704,TRK000000462,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-04-27T06:24:00+08:00,true
TRACK0001705,TRK000000463,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-07T00:37:00+08:00,true
TRACK0001706,TRK000000463,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-01-07T06:37:00+08:00,true
TRACK0001707,TRK000000464,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-10T08:12:00+08:00,true
TRACK0001708,TRK000000464,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-10T23:12:00+08:00,true
TRACK0001709,TRK000000464,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-05-11T13:12:00+08:00,true
TRACK0001710,TRK000000464,delivered,Manila,Parcel delivered to the simulated buyer,2026-05-11T23:12:00+08:00,true
TRACK0001711,TRK000000465,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-10T20:19:00+08:00,true
TRACK0001712,TRK000000465,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-11T15:19:00+08:00,true
TRACK0001713,TRK000000465,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-12T04:19:00+08:00,true
TRACK0001714,TRK000000466,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-16T18:05:00+08:00,true
TRACK0001715,TRK000000466,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-17T21:05:00+08:00,true
TRACK0001716,TRK000000466,customs_clearance,Jakarta Customs,Customs processing completed,2026-01-18T12:05:00+08:00,true
TRACK0001717,TRK000000467,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-21T14:15:00+08:00,true
TRACK0001718,TRK000000467,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-22T04:15:00+08:00,true
TRACK0001719,TRK000000467,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-22T16:15:00+08:00,true
TRACK0001720,TRK000000467,customs_clearance,Jakarta Customs,Customs processing completed,2026-03-23T12:15:00+08:00,true
TRACK0001721,TRK000000467,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-03-24T16:15:00+08:00,true
TRACK0001722,TRK000000467,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-03-25T08:15:00+08:00,true
TRACK0001723,TRK000000468,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-05T23:42:00+08:00,true
TRACK0001724,TRK000000468,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-06T23:42:00+08:00,true
TRACK0001725,TRK000000468,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-07T21:42:00+08:00,true
TRACK0001726,TRK000000469,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-15T06:48:00+08:00,true
TRACK0001727,TRK000000469,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-16T07:48:00+08:00,true
TRACK0001728,TRK000000469,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-17T09:48:00+08:00,true
TRACK0001729,TRK000000471,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-14T18:39:00+08:00,true
TRACK0001730,TRK000000471,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-15T04:39:00+08:00,true
TRACK0001731,TRK000000471,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-16T05:39:00+08:00,true
TRACK0001732,TRK000000471,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-03-16T22:39:00+08:00,true
TRACK0001733,TRK000000471,delivered,Singapore,Parcel delivered to the simulated buyer,2026-03-17T03:39:00+08:00,true
TRACK0001734,TRK000000472,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-23T21:13:00+08:00,true
TRACK0001735,TRK000000472,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-24T02:13:00+08:00,true
TRACK0001736,TRK000000473,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-03T12:10:00+08:00,true
TRACK0001737,TRK000000473,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-04T04:10:00+08:00,true
TRACK0001738,TRK000000473,customs_clearance,Bangkok Customs,Customs processing completed,2026-03-04T17:10:00+08:00,true
TRACK0001739,TRK000000473,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-03-05T05:10:00+08:00,true
TRACK0001740,TRK000000473,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-03-06T08:10:00+08:00,true
TRACK0001741,TRK000000474,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-04-26T22:55:00+08:00,true
TRACK0001742,TRK000000474,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-04-27T22:55:00+08:00,true
TRACK0001743,TRK000000475,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-01T15:33:00+08:00,true
TRACK0001744,TRK000000475,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-01T22:33:00+08:00,true
TRACK0001745,TRK000000475,customs_clearance,Manila Customs,Customs processing completed,2026-04-02T23:33:00+08:00,true
TRACK0001746,TRK000000475,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-04-03T23:33:00+08:00,true
TRACK0001747,TRK000000475,delivered,Manila,Parcel delivered to the simulated buyer,2026-04-04T10:33:00+08:00,true
TRACK0001748,TRK000000476,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-20T03:43:00+08:00,true
TRACK0001749,TRK000000476,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-20T09:43:00+08:00,true
TRACK0001750,TRK000000476,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-20T22:43:00+08:00,true
TRACK0001751,TRK000000476,customs_clearance,Singapore Customs,Customs processing completed,2026-04-21T06:43:00+08:00,true
TRACK0001752,TRK000000476,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-04-22T01:43:00+08:00,true
TRACK0001753,TRK000000476,delivered,Singapore,Parcel delivered to the simulated buyer,2026-04-22T18:43:00+08:00,true
TRACK0001754,TRK000000477,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-17T12:21:00+08:00,true
TRACK0001755,TRK000000477,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-18T04:21:00+08:00,true
TRACK0001756,TRK000000478,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-14T11:44:00+08:00,true
TRACK0001757,TRK000000478,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-15T11:44:00+08:00,true
TRACK0001758,TRK000000479,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-03T04:06:00+08:00,true
TRACK0001759,TRK000000479,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-04T00:06:00+08:00,true
TRACK0001760,TRK000000479,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-05T04:06:00+08:00,true
TRACK0001761,TRK000000480,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-04T03:14:00+08:00,true
TRACK0001762,TRK000000480,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-05T07:14:00+08:00,true
TRACK0001763,TRK000000481,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-17T13:40:00+08:00,true
TRACK0001764,TRK000000481,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-18T12:40:00+08:00,true
TRACK0001765,TRK000000481,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-19T06:40:00+08:00,true
TRACK0001766,TRK000000481,customs_clearance,Jakarta Customs,Customs processing completed,2026-02-19T21:40:00+08:00,true
TRACK0001767,TRK000000482,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-25T11:54:00+08:00,true
TRACK0001768,TRK000000482,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-05-25T22:54:00+08:00,true
TRACK0001769,TRK000000482,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-05-26T14:54:00+08:00,true
TRACK0001770,TRK000000482,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-05-27T00:54:00+08:00,true
TRACK0001771,TRK000000484,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-29T05:00:00+08:00,true
TRACK0001772,TRK000000484,customs_clearance,Bangkok Customs,Customs processing completed,2026-05-29T19:00:00+08:00,true
TRACK0001773,TRK000000484,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-05-30T12:00:00+08:00,true
TRACK0001774,TRK000000484,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-05-30T17:00:00+08:00,true
TRACK0001775,TRK000000485,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-04-26T00:37:00+08:00,true
TRACK0001776,TRK000000485,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-04-27T01:37:00+08:00,true
TRACK0001777,TRK000000486,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-19T16:39:00+08:00,true
TRACK0001778,TRK000000486,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-20T07:39:00+08:00,true
TRACK0001779,TRK000000486,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-20T15:39:00+08:00,true
TRACK0001780,TRK000000488,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-27T02:14:00+08:00,true
TRACK0001781,TRK000000488,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-27T12:14:00+08:00,true
TRACK0001782,TRK000000488,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-28T00:14:00+08:00,true
TRACK0001783,TRK000000488,customs_clearance,Jakarta Customs,Customs processing completed,2026-04-28T17:14:00+08:00,true
TRACK0001784,TRK000000488,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-04-28T23:14:00+08:00,true
TRACK0001785,TRK000000488,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-04-29T05:14:00+08:00,true
TRACK0001786,TRK000000489,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-26T04:11:00+08:00,true
TRACK0001787,TRK000000489,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-26T12:11:00+08:00,true
TRACK0001788,TRK000000489,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-06-27T11:11:00+08:00,true
TRACK0001789,TRK000000489,delivered,Manila,Parcel delivered to the simulated buyer,2026-06-28T11:11:00+08:00,true
TRACK0001790,TRK000000490,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-04T07:43:00+08:00,true
TRACK0001791,TRK000000490,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-05T04:43:00+08:00,true
TRACK0001792,TRK000000490,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-06T00:43:00+08:00,true
TRACK0001793,TRK000000490,customs_clearance,Jakarta Customs,Customs processing completed,2026-02-06T09:43:00+08:00,true
TRACK0001794,TRK000000490,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-02-07T13:43:00+08:00,true
TRACK0001795,TRK000000490,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-02-08T12:43:00+08:00,true
TRACK0001796,TRK000000491,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-17T05:19:00+08:00,true
TRACK0001797,TRK000000491,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-17T14:19:00+08:00,true
TRACK0001798,TRK000000491,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-18T02:19:00+08:00,true
TRACK0001799,TRK000000491,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-06-18T16:19:00+08:00,true
TRACK0001800,TRK000000491,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-06-19T17:19:00+08:00,true
TRACK0001801,TRK000000492,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-01T09:34:00+08:00,true
TRACK0001802,TRK000000492,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-01T17:34:00+08:00,true
TRACK0001803,TRK000000492,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-03-02T09:34:00+08:00,true
TRACK0001804,TRK000000492,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-03-02T21:34:00+08:00,true
TRACK0001805,TRK000000494,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-02T05:58:00+08:00,true
TRACK0001806,TRK000000494,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-02T13:58:00+08:00,true
